Hardened Armed Dragon,Effect Monster,1500,800
Harpie Dancer,Effect Monster,1200,1000
Harpie Girl,Normal Monster,500,500
Harpie Harpist,Effect Monster,1700,600
Harpie Lady,Normal Monster,1300,1400
Harpie Lady 2,Effect Monster,1300,1400
Harpie Lady 3,Effect Monster,1300,1400
Harpie Lady Sisters,Effect Monster,1950,2100
Harpie Queen,Effect Monster,1900,1200
Harpie's Pet Baby Dragon,Effect Monster,1200,600
Harpie's Pet Dragon,Effect Monster,2000,2500
Hayabusa Knight,Effect Monster,1000,700
Hazy Flame Basiltrice,XYZ Monster,2500,1800
Hazy Flame Cerbereus,Effect Monster,2000,200
Hazy Flame Griffin,Effect Monster,200,2100
Hazy Flame Hydra,Effect Monster,2300,200
Hazy Flame Hyppogrif,Effect Monster,2100,200
Hazy Flame Peryton,Effect Monster,1600,1700
Hazy Flame Sphynx,Effect Monster,1900,1900
Headless Knight,Normal Monster,1450,1700
Healing Wave Generator,Effect Monster,800,1600
Heavy Freight Train Derricrane,Effect Monster,2800,2000
Heavy Knight of the Flame,Gemini Monster,1800,200
Heavy Mech Support Armor,Union Effect Monster,500,500
Heavy Mech Support Platform,Union Effect Monster,500,500
Hecatrice,Effect Monster,1500,1100
Hedge Guard,Effect Monster,0,2100
Helios - The Primordial Sun,Effect Monster,0,0
Helios Trice Megistus,Effect Monster,0,0
Heliosphere Dragon,Effect Monster,0,1900
Helping Robo for Combat,Effect Monster,1600,0
Helpoemer,Effect Monster,2000,1400
Herald of Creation,Effect Monster,1800,600
Herald of Green Light,Effect Monster,300,500
Herald of Orange Light,Tuner Monster,300,500
Herald of Perfection,Ritual Effect Monster,1800,2800
Herald of Pure Light,XYZ Monster,600,1000
Herald of Ultimateness,Ritual Effect Monster,2000,3000
Heraldic Beast Aberconway,Effect Monster,1800,900
Heraldic Beast Amphisbaena,Effect Monster,1700,1100
Heraldic Beast Basilisk,Effect Monster,1000,1400
Heraldic Beast Twin-Headed Eagle,Effect Monster,1200,1400
Heraldic Beast Unicorn,Effect Monster,1100,1600
Hercules Beetle,Normal Monster,1500,2000
Hero Kid,Effect Monster,300,600
Heroic Challenger - Assault Halberd,Effect Monster,1800,200
Heroic Challenger - Clasp Sword,Effect Monster,300,100
Heroic Challenger - Extra Sword,Effect Monster,1000,1000
Heroic Challenger - Night Watchman,Effect Monster,1200,300
Heroic Challenger - Spartan,Effect Monster,1600,1000
Heroic Challenger - Swordshield,Effect Monster,0,2000
Heroic Challenger - Thousand Blades,Effect Monster,1300,1100
Heroic Challenger - War Hammer,Effect Monster,2100,1300
Heroic Champion - Excalibur,XYZ Monster,2000,2000
Heroic Champion - Gandiva,XYZ Monster,2100,1800
Heroic Champion - Kusanagi,XYZ Monster,2500,2400
Hibikime,Normal Monster,1450,1000
Hieratic Dragon King of Atum,XYZ Monster,2400,2100
Hieratic Dragon of Asar,Effect Monster,2600,700
Hieratic Dragon of Eset,Effect Monster,1900,1200
Hieratic Dragon of Nebthet,Effect Monster,2000,1600
Hieratic Dragon of Nuit,Effect Monster,1700,900
Hieratic Dragon of Su,Effect Monster,2200,1000
Hieratic Dragon of Sutekh,Effect Monster,2800,2000
Hieratic Seal of the Dragon King,Gemini Monster,0,0
Hieratic Seal of the Sun Dragon Overlord,Normal Monster,0,0
Hieratic Sun Dragon Overlord of Heliopolis,XYZ Monster,3000,2400
High Tide Gyojin,Normal Monster,1650,1300
Hiita the Fire Charmer,Flip Effect Monster,500,1500
Hino-Kagu-Tsuchi,Spirit Monster,2800,2900
Hiro's Shadow Scout,Flip Effect Monster,650,500
Hi-Speedroid Chanbara,Synchro Monster,2000,1000
Hitodenchak,Normal Monster,600,700
Hitotsu-Me Giant,Normal Monster,1200,1000
Holding Arms,Effect Monster,500,1200
Holding Legs,Effect Monster,800,600
Holograh,Normal Monster,1100,700
Homunculus the Alchemic Being,Effect Monster,1800,1600
Honest,Effect Monster,1100,1900
Horn Imp,Normal Monster,1300,1000
Horus' Servant,Effect Monster,100,100
Horus the Black Flame Dragon LV4,Effect Monster,1600,1000
Horus the Black Flame Dragon LV6,Effect Monster,2300,1600
Horus the Black Flame Dragon LV8,Effect Monster,3000,1800
Hoshiningen,Effect Monster,500,700
Hot Red Dragon Archfiend,Synchro Monster,3000,2000
Hot Red Dragon Archfiend Abyss,Synchro Monster,3200,2500
Hot Red Dragon Archfiend Bane,Synchro Monster,3500,3000
Hot Red Dragon Archfiend King Calamity,Synchro Monster,4000,3500
Hourglass of Courage,Effect Monster,1100,1200
Hourglass of Life,Normal Monster,700,600
House Duston,Effect Monster,0,1000
HTS Psyhemuth,Synchro Monster,2400,1800
Humanoid Slime,Normal Monster,800,2000
Humanoid Worm Drake,Fusion Monster,2200,2000
Humpty Grumpty,Effect Monster,1400,0
Hundred-Footed Horror,Effect Monster,2600,1300
Hungry Burger,Ritual Monster,2000,1850
Hunter of Black Feathers,Effect Monster,1700,1000
Hunter Owl,Effect Monster,1000,900
Hurricail,Normal Monster,900,200
Hushed Psychic Cleric,Effect Monster,0,2100
Hydra Viper,Effect Monster,1800,400
Hydro Genex,Synchro Monster,2300,1800
Hydrogeddon,Effect Monster,1600,1000
Hyena,Effect Monster,1000,300
Hyo,Normal Monster,800,1200
Hyosube,Normal Monster,1500,900
Hyozanryu,Normal Monster,2100,2800
Hyper Hammerhead,Effect Monster,1500,1200
Hyper Synchron,Tuner Monster,1600,800
Hyper-Ancient Shark Megalodon,Effect Monster,2900,1300
Hypnocorn,Effect Monster,1400,600
Hypnosister,Effect Monster,1300,1400
Hysteric Fairy,Effect Monster,1800,500
Ice Master,Effect Monster,2500,2000
Ice Princess Zereort,XYZ Monster,2500,2100
Ice Queen,Effect Monster,2900,2100
Ice Water,Normal Monster,1150,900
Ido the Supreme Magical Force,Effect Monster,2200,800
Igknight Cavalier,Pendulum Normal Monster,2400,1200
Igknight Champion,Effect Monster,2800,2300
Igknight Crusader,Pendulum Normal Monster,1600,300
Igknight Lancer,Effect Monster,2600,1800
Igknight Margrave,Pendulum Normal Monster,1500,2500
Igknight Paladin,Pendulum Normal Monster,1400,1900
Igknight Squire,Pendulum Normal Monster,0,2000
Igknight Templar,Pendulum Normal Monster,1700,1300
Ignition Beast Volcannon,Fusion Monster,2300,1600
Il Blud,Gemini Monster,2100,800
Illusionist Faceless Mage,Normal Monster,1200,2200
Illusory Snatcher,Effect Monster,2400,1000
Imairuka,Effect Monster,1000,1000
Immortal Ruler,Effect Monster,1800,200
Imperion Magnum the Superconductive Battlebot,Fusion Monster,4000,4000
Imprisoned Queen Archfiend,Effect Monster,2600,1700
Inaba White Rabbit,Spirit Monster,700,500
Inari Fire,Effect Monster,1500,200
Indiora Doom Volt the Cubic Emperor,Effect Monster,0,0
Infernal Dragon,Effect Monster,2000,0
Infernal Flame Emperor,Effect Monster,2700,1600
Infernal Flame Vixen,XYZ Monster,2200,2000
Infernal Incinerator,Effect Monster,2800,1800
Infernalqueen Archfiend,Effect Monster,900,1500
Infernity Archer,Effect Monster,2000,1000
Infernity Beast,Effect Monster,1600,1200
Infernity Beetle,Tuner Monster,1200,0
Infernity Doom Dragon,Synchro Monster,3000,2400
Infernity Dwarf,Effect Monster,800,500
Infernity General,Effect Monster,2700,1500
Infernity Guardian,Effect Monster,1200,1700
Infernity Knight,Effect Monster,1400,400
Infernity Necromancer,Effect Monster,0,2000
Infernity Patriarch,Effect Monster,1000,2000
Infernity Randomizer,Effect Monster,900,0
Inferno,Effect Monster,1100,1900
Inferno Hammer,Effect Monster,2400,0
Infernoid Antra,Effect Monster,0,2000
Infernoid Decatron,Tuner Monster,500,200
Infernoid Devyaty,Effect Monster,2900,2900
Infernoid Harmadik,Effect Monster,1600,0
Infernoid Onuncu,Effect Monster,3000,3000
Infernoid Piaty,Effect Monster,2200,0
Infernoid Pirmais,Effect Monster,0,0
Infernoid Seitsemas,Effect Monster,2600,0
Infinity Dark,Gemini Monster,1500,1200
Influence Dragon,Tuner Monster,300,900
Informer Spider,Effect Monster,500,1800
Inmato,Effect Monster,1400,800
Insect Knight,Normal Monster,1900,1500
Insect Princess,Effect Monster,1900,1200
Insect Soldiers of the Sky,Effect Monster,1000,800
Interceptomato,Effect Monster,800,800
Interplanetarypurplythorny Dragon,Effect Monster,2200,1100
Invader from Another Dimension,Normal Monster,950,1400
Invader of Darkness,Effect Monster,2900,2500
Invader of the Throne,Flip Effect Monster,1350,1700
Invasion of Flames,Effect Monster,1300,1200
Invitation to a Dark Sleep,Effect Monster,1500,1800
Invoked Caliga,Fusion Monster,1000,1800
Invoked Elysium,Fusion Monster,3200,4000
Invoked Magellanica,Fusion Monster,3000,3300
Invoked Mechaba,Fusion Monster,2500,2100
Invoked Purgatrio,Fusion Monster,2300,2000
Invoked Raidjin,Fusion Monster,2200,2400
Inzektor Ant,Effect Monster,200,600
Inzektor Centipede,Effect Monster,1600,1200
Inzektor Dragonfly,Effect Monster,1000,1800
Inzektor Earwig,Effect Monster,1000,1000
Inzektor Exa-Beetle,XYZ Monster,1000,1000
Inzektor Exa-Stag,XYZ Monster,800,800
Inzektor Firefly,Effect Monster,100,100
Inzektor Giga-Cricket,Effect Monster,2000,1300
Inzektor Giga-Mantis,Effect Monster,2400,0
Inzektor Giga-Weevil,Effect Monster,0,2600
Inzektor Hopper,Effect Monster,1700,1400
Inzektor Hornet,Effect Monster,500,200
Inzektor Ladybug,Effect Monster,500,100
Iron Blacksmith Kotetsu,Flip Effect Monster,500,500
Iron Chain Blaster,Effect Monster,1100,0
Iron Chain Coil,Tuner Monster,1100,1600
Iron Chain Dragon,Synchro Monster,2500,1300
Iron Chain Repairman,Effect Monster,1600,1200
Ironhammer the Giant,Effect Monster,900,3500
Island Turtle,Normal Monster,1100,2000
Izanagi,Effect Monster,2200,1000
Izanami,Spirit Monster,1100,1800
Jade Knight,Effect Monster,1000,1800
Javelin Beetle,Ritual Monster,2450,2550
Jawsman,Effect Monster,2600,1600
Jellyfish,Normal Monster,1200,1500
Jerry Beans Man,Normal Monster,1750,0
Jester Confit,Effect Monster,0,0
Jester Lord,Effect Monster,0,0
Jet Synchron,Tuner Monster,500,0
Jet Warrior,Synchro Monster,2100,1200
Jetroid,Effect Monster,1200,1800
Jigabyte,Effect Monster,1500,200
Jinzo,Effect Monster,2400,1500
Jinzo,Effect Monster,2400,1500
Jinzo - Jector,Effect Monster,800,2000
Jinzo - Lord,Effect Monster,2600,1600
Jinzo - Returner,Effect Monster,600,1400
Jinzo 7,Effect Monster,500,400
Job-Change Mirror,Normal Monster,800,1300
Jormungardr the Nordic Serpent,Effect Monster,3000,3000
Jowgen the Spiritualist,Effect Monster,200,1300
Jowls of Dark Demise,Flip Effect Monster,200,100
Judge Man,Normal Monster,2200,1500
Judgment Dragon,Effect Monster,3000,2600
Jumbo Drill,Effect Monster,1800,100
Junk Anchor,Tuner Monster,0,0
Junk Archer,Synchro Monster,2300,2000
Junk Berserker,Synchro Monster,2700,1800
Junk Blader,Effect Monster,1800,1000
Junk Breaker,Effect Monster,1800,1000
Junk Changer,Tuner Monster,1500,900
Junk Collector,Effect Monster,1000,2200
Junk Defender,Effect Monster,500,1800
Junk Destroyer,Synchro Monster,2600,2500
Junk Forward,Effect Monster,900,1500
Junk Gardna,Synchro Monster,1400,2600
Junk Giant,Effect Monster,2000,2400
Junk Synchron,Tuner Monster,1300,500
Junk Warrior,Synchro Monster,2300,1300
Junkuriboh,Effect Monster,300,200
Juragedo,Effect Monster,1700,1300
Jurrac Brachis,Tuner Monster,1000,1000
Jurrac Dino,Tuner Monster,1700,800
Jurrac Gallim,Tuner Monster,1200,0
Jurrac Guaiba,Effect Monster,1700,400
Jurrac Herra,Effect Monster,2300,1500
Jurrac Iguanon,Effect Monster,1700,700
Jurrac Meteor,Synchro Monster,2800,2000
Jurrac Monoloph,Tuner Monster,1500,1200
Jurrac Protops,Effect Monster,1700,1200
Jurrac Ptera,Effect Monster,800,1500
Jurrac Spinos,Effect Monster,2600,1700
Jurrac Stauriko,Effect Monster,500,400
Jurrac Tyrannus,Effect Monster,2500,1400
Jurrac Velo,Effect Monster,1700,1000
Jurrac Velphito,Synchro Monster,0,0
Justice Bringer,Effect Monster,1700,1000
Justice of Prophecy,Effect Monster,1600,800
Jutte Fighter,Tuner Monster,700,900
KA-2 Des Scissors,Effect Monster,1000,1000
Kabazauls,Normal Monster,1700,1500
Kabuki Dragon,Effect Monster,2300,2100
Kachi Kochi Dragon,XYZ Monster,2100,1300
Kagemusha of the Blue Flame,Normal Monster,800,400
Kagemusha of the Six Samurai,Tuner Monster,400,1800
Kageningen,Normal Monster,800,600
Kaibaman,Effect Monster,200,700
Kairyu-Shin,Normal Monster,1800,1500
Kaiser Dragon,Fusion Monster,2300,2000
Kaiser Glider,Effect Monster,2400,2200
Kaiser Sea Horse,Effect Monster,1700,1650
Kaiser Sea Snake,Effect Monster,2500,1000
Kamakiriman,Normal Monster,1150,1400
Kaminari Attack,Fusion Monster,1900,1400
Kamionwizard,Fusion Monster,1300,1100
Kanan the Swordmistress,Normal Monster,1400,1400
Kappa Avenger,Normal Monster,1200,900
Karakuri Spider,Effect Monster,400,500
Karate Man,Effect Monster,1000,1000
Karbonala Warrior,Fusion Monster,1500,1200
Kasha,Effect Monster,0,1000
Kazejin,Effect Monster,2400,2200
Keeper of the Shrine,Effect Monster,0,2100
Kelbek,Effect Monster,1500,1800
Key Mace,Normal Monster,400,300
Key Mace 2,Normal Monster,1050,1200
Key Man the Key Warrior,Effect Monster,1000,500
Key Mouse,Tuner Monster,100,100
Kidmodo Dragon,Effect Monster,100,200
Killer Needle,Normal Monster,1200,1000
King Dragun,Fusion Monster,2400,1100
King of the Beasts,Effect Monster,2500,800
King of the Feral Imps,XYZ Monster,2300,2000
King of the Skull Servants,Effect Monster,0,0
King of Yamimakai,Normal Monster,2000,1530
King Pyron,Gemini Monster,1500,500
King's Knight,Effect Monster,1600,1400
Kinka-byo,Spirit Monster,400,200
Kiseitai,Effect Monster,300,800
Knight Day Grepher,Gemini Monster,1700,1600
Knight of the Red Lotus,Effect Monster,2100,1800
Koa'ki Meiru Beetle,Effect Monster,1900,1500
Koa'ki Meiru Boulder,Effect Monster,1200,1000
Koa'ki Meiru Crusader,Effect Monster,1900,1300
Koa'ki Meiru Drago,Effect Monster,1900,1600
Koa'ki Meiru Ghoulungulate,Effect Monster,2500,1700
Koa'ki Meiru Gravirose,Effect Monster,1900,1300
Koa'ki Meiru Guardian,Effect Monster,1900,1200
Koa'ki Meiru Hydro Barrier,Effect Monster,1000,1900
Koa'ki Meiru Ice,Effect Monster,1900,1200
Koa'ki Meiru Maximus,Effect Monster,3000,2500
Koa'ki Meiru Overload,Effect Monster,1900,1200
Koa'ki Meiru Powerhand,Effect Monster,2100,1600
Koa'ki Meiru Prototype,Effect Monster,1800,1800
Koa'ki Meiru Rooklord,Effect Monster,2800,2200
Koa'ki Meiru Sandman,Effect Monster,1900,1200
Koa'ki Meiru Sea Panther,Effect Monster,1900,1200
Koa'ki Meiru Speeder,Effect Monster,1200,2200
Koa'ki Meiru Urnight,Effect Monster,2000,1500
Koa'ki Meiru Valafar,Effect Monster,3000,2100
Koa'ki Meiru Wall,Effect Monster,1900,1200
Koalo-Koala,Fusion Monster,2800,200
Koitsu,Union Effect Monster,200,100
Kojikocy,Normal Monster,1500,1200
Korogashi,Normal Monster,550,400
Kotodama,Effect Monster,0,1600
Koumori Dragon,Normal Monster,1500,1200
Kozmo Dark Destroyer,Effect Monster,3000,1800
Kozmo Dark Eclipser,Effect Monster,3000,2600
Kozmo Delta Shuttle,Effect Monster,2000,2000
Kozmo DOG Fighter,Effect Monster,2000,2400
Kozmo Farmgirl,Effect Monster,1500,1000
Kozmo Forerunner,Effect Monster,2800,1400
Kozmo Goodwitch,Effect Monster,1800,1000
Kozmo Landwalker,Effect Monster,2400,1200
Kozmo Sliprider,Effect Monster,2300,800
Kozmo Soartroopers,Effect Monster,1000,1000
Kozmo Strawman,Effect Monster,500,1800
Kozmo Tincan,Effect Monster,0,0
Kozmoll Dark Lady,Effect Monster,2200,1800
Krebons,Tuner Monster,1200,400
Krokodilus,Normal Monster,1100,1200
Krystal Dragon,Effect Monster,2500,1000
Kujakujaku,Effect Monster,1200,900
Kumootoko,Normal Monster,700,1400
Kunoichi,Effect Monster,1800,1000
Kuraz the Light Monarch,Effect Monster,2400,1000
Kuribandit,Effect Monster,1000,700
Kuriboh,Effect Monster,300,200
Kuriboh,Effect Monster,300,200
Kuriboh,Effect Monster,300,200
Kuribon,Effect Monster,300,200
Kuriphoton,Effect Monster,300,200
Kurivolt,Effect Monster,300,200
Labradorite Dragon,Normal Tuner Monster,0,2400
Labyrinth Wall,Normal Monster,0,3000
Lady of D.,Effect Monster,1500,1100
Lady of Faith,Normal Monster,1100,800
Lady of the Lake,Tuner Monster,200,1800
Lady Panther,Effect Monster,1400,1300
LaLa Li-Oon,Normal Monster,600,600
LaMoon,Normal Monster,1200,1700
Lancephorhynchus,Pendulum Normal Monster,2500,800
Lancer Dragonute,Effect Monster,1500,1800
Lancer Lindwurm,Effect Monster,1800,1200
Laughing Flower,Normal Monster,900,500
Lava Battleguard,Effect Monster,1550,1800
Lava Dragon,Effect Monster,1600,1200
Lava Golem,Effect Monster,3000,2500
Laval Blaster,Effect Monster,1200,800
Laval Burner,Effect Monster,2100,1000
Laval Cannon,Effect Monster,1600,900
Laval Coatl,Tuner Monster,1300,700
Laval Dual Slasher,Synchro Monster,2400,200
Laval Forest Sprite,Tuner Monster,300,200
Laval Judgment Lord,Effect Monster,2700,1800
Laval Lakeside Lady,Tuner Monster,200,200
Laval Lancelord,Effect Monster,2100,200
Laval Magma Cannoneer,Effect Monster,1700,200
Laval Miller,Effect Monster,300,400
Laval Stennon,Synchro Monster,2700,1800
Laval the Greater,Synchro Monster,2400,800
Laval Volcano Handmaiden,Tuner Monster,100,200
Laval Warrior,Effect Monster,1800,500
Lavalval Chain,XYZ Monster,1800,1000
Lavalval Dragon,Synchro Monster,2000,1100
Lavalval Dragun,Synchro Monster,2500,1200
Lavalval Ignis,XYZ Monster,1800,1400
Layard the Liberator,Effect Monster,1400,1500
Left Arm of the Forbidden One,Normal Monster,200,300
Left Leg of the Forbidden One,Normal Monster,200,300
Legendary Atlantean Tridon,Effect Monster,1600,800
Legendary Flame Lord,Ritual Effect Monster,2400,2000
Legendary Jujitsu Master,Effect Monster,1300,1800
Legendary Knight Critias,Effect Monster,2800,1800
Legendary Maju Garzett,Effect Monster,0,0
Legendary Six Samurai - Enishi,Effect Monster,1700,700
Legendary Six Samurai - Kageki,Effect Monster,200,2000
Legendary Six Samurai - Kizan,Effect Monster,1800,500
Legendary Six Samurai - Mizuho,Effect Monster,1600,1000
Legendary Six Samurai - Shi En,Synchro Monster,2500,1400
Legendary Six Samurai - Shinai,Effect Monster,1500,1500
Leghul,Effect Monster,300,350
Legion the Fiend Jester,Effect Monster,1300,1500
Lekunga,Effect Monster,1700,500
Lemon Magician Girl,Effect Monster,800,600
Leo Wizard,Normal Monster,1350,1200
Leogun,Normal Monster,1750,1550
Lesser Dragon,Normal Monster,1200,1000
Lesser Fiend,Effect Monster,2100,1000
Level Eater,Effect Monster,600,0
Levia-Dragon - Daedalus,Effect Monster,2600,1500
Life Stream Dragon,Synchro Tuner Monster,2900,2400
Lifeforce Harmonizer,Effect Monster,800,400
Light and Darkness Dragon,Effect Monster,2800,2400
Light Effigy,Effect Monster,1500,0
Light End Dragon,Synchro Monster,2600,2100
Lightning Chidori,XYZ Monster,1900,1600
Lightning Conger,Normal Monster,350,750
Lightning Punisher,Effect Monster,2600,1600
Lightning Rod Lord,Effect Monster,1800,100
Lightning Tricorn,Synchro Monster,2800,2000
Lightning Warrior,Synchro Monster,2400,1200
Lightray Daedalus,Effect Monster,2600,1500
Lightray Diabolos,Effect Monster,2800,1000
Lightray Gearfried,Effect Monster,2800,2200
Lightray Grepher,Effect Monster,1700,1600
Lightray Sorcerer,Effect Monster,2300,2000
Lightserpent,Effect Monster,1200,800
Lillybot,Effect Monster,500,2000
Lindbloom,Effect Monster,0,1800
Lion Alligator,Effect Monster,1900,200
Lionhearted Locomotive,Effect Monster,2400,2100
Lisark,Normal Monster,1300,1300
Little Chimera,Effect Monster,600,550
Little D,Normal Monster,1100,700
Little Fairy,Effect Monster,800,800
Little Trooper,Effect Monster,900,500
Living Vase,Normal Monster,900,1100
Lizard Soldier,Normal Monster,1100,800
Ljosalf of the Nordic Alfar,Effect Monster,1400,1200
Lock Cat,Effect Monster,1200,1000
Locomotion R-Genex,Synchro Monster,2500,2000
Lonefire Blossom,Effect Monster,500,1400
Lord British Space Fighter,Effect Monster,1200,800
Lord Gaia the Fierce Knight,Effect Monster,2300,2100
Lord of D.,Effect Monster,1200,1100
Lord of the Red,Ritual Effect Monster,2400,2100
Lord Poison,Effect Monster,1500,1000
Lost Guardian,Effect Monster,100,0
Lucius the Shadow Vassal,Effect Monster,800,1000
Lucky Pied Piper,Gemini Monster,1500,500
Lucky Trinket,Normal Monster,600,800
Luminous Soldier,Effect Monster,2100,1400
Lunalight Black Sheep,Effect Monster,100,600
Lunalight Blue Cat,Effect Monster,1600,1200
Lunalight Cat Dancer,Fusion Monster,2400,2000
Lunalight Kaleido Chick,Effect Monster,1400,800
Lunalight Leo Dancer,Fusion Monster,3500,3000
Lunalight Panther Dancer,Fusion Monster,2800,2500
Lunalight Purple Butterfly,Effect Monster,1000,1000
Lunalight Tiger,Pendulum Effect Monster,1200,800
Lunalight Wolf,Pendulum Effect Monster,2000,1800
Lunar Queen Elzaim,Normal Monster,750,1100
Luster Dragon,Normal Monster,1900,1600
Luster Dragon 2,Normal Monster,2400,1400
Lycanthrope,Ritual Effect Monster,2400,1800
Lyna the Light Charmer,Flip Effect Monster,500,1500
Ma'at,Effect Monster,0,0
Machina Cannon,Effect Monster,0,2200
Machina Force,Effect Monster,4600,4100
Machina Fortress,Effect Monster,2500,1600
Machina Gearframe,Union Effect Monster,1800,0
Machina Sniper,Effect Monster,1800,800
Machina Soldier,Effect Monster,1600,1500
Machine Attacker,Normal Monster,1600,1300
Machine King,Effect Monster,2200,2000
Mad Reloader,Effect Monster,0,0
Madjinn Gunn,Normal Monster,600,800
Madolche Anjelly,Effect Monster,1000,1000
Madolche Baaple,Effect Monster,0,1800
Madolche Butlerusk,Effect Monster,1500,800
Madolche Chickolates,Effect Monster,800,1500
Madolche Chouxvalier,Effect Monster,1700,1300
Madolche Hootcake,Effect Monster,1500,1100
Madolche Magileine,Effect Monster,1400,1200
Madolche Marmalmaide,Effect Monster,800,2000
Madolche Messengelato,Effect Monster,1600,1000
Madolche Mewfeuille,Effect Monster,500,300
Madolche Puddingcess,Effect Monster,1000,1000
Madolche Puddingcess Chocolat-a-la-Mode,XYZ Monster,2500,2200
Madolche Queen Tiaramisu,XYZ Monster,2200,2100
Maestroke the Symphony Djinn,XYZ Monster,1800,2300
Magic Hand,Effect Monster,800,1600
Magical Abductor,Pendulum Effect Monster,1700,1400
Magical Android,Synchro Monster,2400,1700
Magical Cavalry of Cxulub,Pendulum Effect Monster,1500,1800
Magical Exemplar,Effect Monster,1700,1400
Magical Ghost,Normal Monster,1300,1400
Magical King Moonstar,Effect Monster,900,600
Magical Marionette,Effect Monster,2000,1000
Magical Merchant,Flip Effect Monster,200,700
Magical Plant Mandragola,Flip Effect Monster,500,200
Magical Reflect Slime,Gemini Monster,700,1200
Magical Scientist,Effect Monster,300,300
Magical Something,Effect Monster,1800,1300
Magical Undertaker,Flip Effect Monster,400,400
Magicat,Effect Monster,600,500
Magician of Black Chaos,Ritual Monster,2800,2600
Magician of Dark Illusion,Effect Monster,2100,2500
Magician of Faith,Flip Effect Monster,300,400
Magician's Robe,Effect Monster,700,2000
Magician's Rod,Effect Monster,1600,100
Magician's Valkyria,Effect Monster,1600,1800
Magidog,Effect Monster,1700,1000
Magna Drago,Tuner Monster,1400,600
Magna-Slash Dragon,Effect Monster,2400,1200
Magnetic Mosquito,Flip Effect Monster,300,1000
Maharaghi,Spirit Monster,1200,1700
Mahunder,Effect Monster,1400,700
Maiden of the Aqua,Effect Monster,700,2000
Majespecter Cat - Nekomata,Pendulum Effect Monster,100,1800
Majespecter Crow - Yata,Pendulum Effect Monster,1000,1500
Majespecter Raccoon - Bunbuku,Pendulum Effect Monster,1200,900
Majespecter Toad - Ogama,Pendulum Effect Monster,1300,500
Majespecter Unicorn - Kirin,Pendulum Effect Monster,2000,2000
Majestic Dragon,Tuner Monster,0,0
Majestic Mech - Goryu,Effect Monster,2900,1800
Majestic Mech - Ohka,Effect Monster,2400,1400
Majestic Mech - Senku,Effect Monster,1000,500
Majestic Red Dragon,Synchro Monster,4000,3000
Majestic Star Dragon,Synchro Monster,3800,3000
Majesty's Fiend,Effect Monster,2400,1000
Maji-Gire Panda,Effect Monster,1000,800
Majioshaleon,Effect Monster,2000,800
Majiosheldon,Effect Monster,800,2000
Maju Garzett,Effect Monster,0,0
Makyura the Destructor,Effect Monster,1600,1200
Malefic Blue-Eyes White Dragon,Effect Monster,3000,2500
Malefic Cyber End Dragon,Effect Monster,4000,2800
Malefic Paradox Dragon,Synchro Monster,4000,4000
Malefic Parallel Gear,Tuner Monster,0,0
Malefic Rainbow Dragon,Effect Monster,4000,0
Malefic Red-Eyes B. Dragon,Effect Monster,2400,2000
Malefic Stardust Dragon,Effect Monster,2500,2000
Malefic Truth Dragon,Effect Monster,5000,5000
Malevolent Mech - Goku En,Effect Monster,2400,1400
Malice Ascendant,Effect Monster,700,1000
Malice Doll of Demise,Effect Monster,1600,1700
Malicevorous Fork,Effect Monster,400,400
Malicevorous Spoon,Effect Monster,100,500
Mammoth Graveyard,Normal Monster,1200,800
Man Beast of Ares,Effect Monster,500,500
Mandragon,Pendulum Normal Monster,2500,1000
Man-Eater Bug,Flip Effect Monster,450,600
Man-Eating Plant,Normal Monster,800,600
Man-Eating Treasure Chest,Normal Monster,1600,1000
Manga Ryu-Ran,Toon Monster,2200,2600
Maniacal Servant,Effect Monster,600,1000
Man-Thro' Tro',Effect Monster,1000,1000
Manticore of Darkness,Effect Monster,2300,1000
Mara of the Nordic Alfar,Tuner Monster,1000,500
Marauding Captain,Effect Monster,1200,400
Mare Mare,Tuner Monster,2100,1400
Marine Beast,Fusion Monster,1700,1600
Marmiting Captain,Effect Monster,1200,400
Marshmallon,Effect Monster,300,500
Maryokutai,Effect Monster,900,900
Masaki the Legendary Swordsman,Normal Monster,1100,1100
Mask of Darkness,Flip Effect Monster,900,400
Masked Beast Des Gardius,Effect Monster,3300,2500
Masked Chameleon,Tuner Monster,1600,1100
Masked Clown,Normal Monster,500,700
Masked Dragon,Effect Monster,1400,1100
Masked HERO Acid,Fusion Monster,2600,2100
Masked HERO Anki,Fusion Monster,2800,1200
Masked HERO Blast,Fusion Monster,2200,1800
Masked HERO Dark Law,Fusion Monster,2400,1800
Masked HERO Dian,Fusion Monster,2800,3000
Masked HERO Divine Wind,Fusion Monster,2700,1900
Masked HERO Goka,Fusion Monster,2200,1800
Masked HERO Koga,Fusion Monster,2500,1800
Masked HERO Vapor,Fusion Monster,2400,2000
Masked Ninja Ebisu,Effect Monster,1200,1800
Masked Sorcerer,Effect Monster,900,1400
Master  Expert,Normal Monster,1200,1000
Master Craftsman Gamil,Effect Monster,200,200
Master Gig,Effect Monster,2600,1400
Master Hyperion,Effect Monster,2700,2100
Master Kyonshee,Normal Monster,1750,1000
Master Monk,Effect Monster,1900,1000
Master of Oz,Fusion Monster,4200,3700
Master of the Flaming Dragonswords,Effect Monster,1800,1200
Master with Eyes of Blue,Tuner Monster,300,1200
Mataza the Zapper,Effect Monster,1300,800
Mathematician,Effect Monster,1500,500
Mavelus,Fusion Monster,1300,900
